id,user,uid,version,changeset,timestamp
554796287,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:25Z
554796290,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:26Z
554796293,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:26Z
554796296,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:26Z
554796300,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:26Z
554796302,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:26Z
554796303,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:27Z
554796304,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:27Z
554796305,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:27Z
554796306,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:27Z
554796307,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:27Z
554796308,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:27Z
554796309,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:27Z
554796310,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:28Z
554796311,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:28Z
554796312,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:28Z
554796313,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:28Z
554796314,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:28Z
554796315,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:29Z
554796316,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:29Z
554796317,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:29Z
554796318,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:29Z
554796319,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:29Z
554796320,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:29Z
554796321,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:30Z
554796322,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:30Z
554796323,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:30Z
554796325,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:30Z
554796326,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:30Z
554796328,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:30Z
554796329,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:30Z
554796330,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:31Z
554796331,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:31Z
554796332,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:31Z
554796333,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:31Z
554796334,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:31Z
554796335,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:31Z
554796340,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:32Z
554796341,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:32Z
554796342,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:32Z
554796343,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:32Z
554796344,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:32Z
554796345,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:33Z
554796346,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:33Z
554796347,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:33Z
554796348,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:33Z
554796349,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:33Z
554796350,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:33Z
554796351,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:34Z
554796352,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:34Z
554796353,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:34Z
554796354,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:34Z
554796355,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:34Z
554796356,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:34Z
554796357,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:35Z
554796358,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:35Z
554796359,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:35Z
554796360,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:35Z
554796361,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:35Z
554796362,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:35Z
554796363,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:35Z
554796364,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:36Z
554796365,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:36Z
554796366,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:36Z
554796367,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:36Z
554796368,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:36Z
554796369,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:37Z
554796370,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:37Z
554796371,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:37Z
554796372,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:37Z
554796373,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:37Z
554796374,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:37Z
554796375,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:38Z
554796376,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:38Z
554796377,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:38Z
554796378,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:38Z
554796379,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:38Z
554796380,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:38Z
554796381,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:39Z
554796382,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:39Z
554796383,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:39Z
554796384,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:39Z
554796385,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:39Z
554796386,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:39Z
554796389,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:40Z
554796392,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:40Z
554796397,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:40Z
554796400,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:40Z
554796404,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:40Z
554796409,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:41Z
554796412,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:41Z
554796417,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:41Z
554796419,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:41Z
554796424,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:41Z
554796430,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:41Z
554796434,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:42Z
554796437,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:42Z
554796442,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:42Z
554796446,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:42Z
554796451,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:42Z
554796456,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:43Z
554796459,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:43Z
554796464,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:43Z
554796467,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:43Z
554796472,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:43Z
554796476,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:43Z
554796481,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:44Z
554796483,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:44Z
554796486,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:44Z
554796490,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:44Z
554796493,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:44Z
554796496,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:44Z
554796498,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:44Z
554796504,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:45Z
554796509,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:45Z
554796511,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:45Z
554796512,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:45Z
554796513,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:45Z
554796514,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:45Z
554796515,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:45Z
554796516,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:46Z
554796517,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:46Z
554796518,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:46Z
554796519,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:46Z
554796520,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:46Z
554796521,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:47Z
554796522,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:47Z
554796523,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:47Z
554796524,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:47Z
554796525,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:47Z
554796526,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:48Z
554796527,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:48Z
554796528,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:48Z
554796529,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:48Z
554796530,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:48Z
554796531,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:48Z
554796532,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:49Z
554796533,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:49Z
554796534,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:49Z
554796535,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:49Z
554796536,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:49Z
554796537,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:49Z
554796538,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:50Z
554796539,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:50Z
554796540,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:50Z
554796541,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:50Z
554796542,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:50Z
554796543,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:51Z
554796545,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:51Z
554796546,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:51Z
554796547,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:51Z
554796548,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:51Z
554796549,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:52Z
554796550,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:52Z
554796551,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:52Z
554796552,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:52Z
554796553,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:52Z
554796554,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:52Z
554796555,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:52Z
554796556,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:53Z
554796557,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:53Z
554796558,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:53Z
554796559,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:53Z
554796560,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:54Z
554796561,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:54Z
554796562,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:54Z
554796563,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:54Z
554796564,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:54Z
554796565,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:54Z
554796566,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:55Z
554796567,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:55Z
554796568,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:55Z
554796569,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:55Z
554796570,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:55Z
554796571,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:55Z
554796572,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:56Z
554796573,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:56Z
554796574,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:56Z
554796575,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:56Z
554796576,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:56Z
554796577,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:57Z
554796578,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:57Z
554796579,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:57Z
554796580,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:57Z
554796581,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:57Z
554796582,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:57Z
554796583,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:57Z
554796584,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:57Z
554796585,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:57Z
554796586,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:58Z
554796587,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:58Z
554796588,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:58Z
554796589,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:58Z
554796590,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:58Z
554796591,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:58Z
554796592,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:59Z
554796593,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:59Z
554796594,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:59Z
554796595,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:59Z
554796596,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:59Z
554796597,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:59Z
554796598,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:05:59Z
554796599,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:00Z
554796600,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:00Z
554796601,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:00Z
554796602,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:00Z
554796603,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:00Z
554796604,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:00Z
554796605,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:01Z
554796606,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:01Z
554796607,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:01Z
554796608,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:01Z
554796609,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:01Z
554796610,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:01Z
554796611,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:01Z
554796612,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:01Z
554796613,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:02Z
554796614,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:02Z
554796615,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:02Z
554796616,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:02Z
554796617,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:02Z
554796618,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:02Z
554796619,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:02Z
554796620,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:02Z
554796621,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:03Z
554796622,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:03Z
554796623,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:03Z
554796624,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:03Z
554796625,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:03Z
554796626,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:03Z
554796627,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:04Z
554796628,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:04Z
554796629,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:04Z
554796630,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:04Z
554796631,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:04Z
554796632,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:04Z
554796633,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:04Z
554796634,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:05Z
554796635,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:05Z
554796636,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:05Z
554796637,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:05Z
554796638,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:05Z
554796639,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:05Z
554796640,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:06Z
554796641,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:06Z
554796642,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:06Z
554796643,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:06Z
554796644,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:07Z
554796645,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:07Z
554796646,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:07Z
554796647,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:07Z
554796648,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:07Z
554796649,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:07Z
554796650,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:08Z
554796651,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:08Z
554796652,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:08Z
554796653,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:08Z
554796654,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:08Z
554796655,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:08Z
554796656,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:09Z
554796657,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:09Z
554796658,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:09Z
554796659,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:09Z
554796660,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:09Z
554796661,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:10Z
554796662,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:10Z
554796663,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:10Z
554796664,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:10Z
554796665,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:11Z
554796666,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:11Z
554796667,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:11Z
554796668,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:11Z
554796669,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:11Z
554796670,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:11Z
554796671,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:11Z
554796672,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:11Z
554796673,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:11Z
554796674,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:12Z
554796675,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:12Z
554796676,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:12Z
554796677,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:12Z
554796678,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:12Z
554796679,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:13Z
554796680,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:13Z
554796681,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:13Z
554796682,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:13Z
554796683,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:13Z
554796684,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:13Z
554796685,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:13Z
554796686,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:14Z
554796687,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:14Z
554796688,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:14Z
554796689,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:14Z
554796690,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:14Z
554796691,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:14Z
554796692,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:15Z
554796693,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:15Z
554796694,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:15Z
554796695,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:15Z
554796696,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:15Z
554796697,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:15Z
554796698,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:16Z
554796699,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:16Z
554796700,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:16Z
554796701,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:16Z
554796702,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:16Z
554796703,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:17Z
554796704,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:17Z
554796705,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:17Z
554796706,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:17Z
554796707,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:17Z
554796708,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:18Z
554796709,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:18Z
554796710,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:18Z
554796711,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:18Z
554796712,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:18Z
554796713,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:18Z
554796714,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:19Z
554796715,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:19Z
554796716,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:19Z
554796717,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:19Z
554796718,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:19Z
554796719,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:19Z
554796720,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:20Z
554796721,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:20Z
554796722,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:20Z
554796723,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:20Z
554796724,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:20Z
554796725,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:20Z
554796726,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:20Z
554796727,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:21Z
554796728,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:21Z
554796729,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:21Z
554796730,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:21Z
554796731,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:21Z
554796732,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:22Z
554796733,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:22Z
554796734,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:22Z
554796735,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:22Z
554796736,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:22Z
554796737,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:22Z
554796738,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:23Z
554796739,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:23Z
554796740,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:23Z
554796741,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:23Z
554796742,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:23Z
554796743,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:23Z
554796744,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:24Z
554796745,UtahBuildingsImport,7426959,1,55646211,2018-01-22T07:06:24Z
